"Data","Ultimo","Apertura","Massimo","Minimo","Vol.","Var. %"
"09.10.2017","22.476,75","22.410,20","22.524,38","22.365,56","324,09M","0,38%"
"06.10.2017","22.392,31","22.542,37","22.556,18","22.346,83","349,95M","-0,77%"
"05.10.2017","22.566,03","22.422,00","22.613,96","22.386,80","454,79M","0,49%"
"04.10.2017","22.456,38","22.780,35","22.782,48","22.433,89","523,62M","-1,44%"
"03.10.2017","22.784,82","22.828,82","22.860,14","22.743,84","286,11M","-0,12%"
"02.10.2017","22.811,19","22.714,12","22.811,19","22.660,23","367,49M","0,51%"
"29.09.2017","22.696,32","22.620,92","22.696,32","22.540,91","346,07M","0,48%"
"28.09.2017","22.587,67","22.656,19","22.668,97","22.564,03","386,93M","-0,15%"
"27.09.2017","22.622,19","22.472,64","22.650,00","22.464,87","452,16M","0,85%"
"26.09.2017","22.430,65","22.376,98","22.480,27","22.366,42","296,59M","0,18%"
"25.09.2017","22.389,57","22.498,91","22.555,57","22.367,27","316,75M","-0,63%"
"22.09.2017","22.530,83","22.449,00","22.613,48","22.437,91","322,01M","0,17%"
"21.09.2017","22.491,73","22.410,11","22.529,86","22.399,58","348,85M","0,61%"
"20.09.2017","22.355,58","22.421,70","22.462,48","22.320,24","292,68M","-0,31%"
"19.09.2017","22.425,42","22.357,14","22.425,42","22.319,08","290,71M","0,27%"
"18.09.2017","22.364,74","22.285,56","22.390,96","22.274,33","449,03M","0,61%"
"15.09.2017","22.229,49","22.302,07","22.302,07","22.210,02","538,85M","-0,23%"
"14.09.2017","22.281,14","22.201,44","22.324,77","22.182,99","422,98M","0,22%"
"13.09.2017","22.233,30","22.206,88","22.309,95","22.193,06","398,70M","-0,00%"
"12.09.2017","22.233,40","22.195,57","22.308,46","22.157,31","367,59M","0,45%"
"11.09.2017","22.134,11","21.901,19","22.134,11","21.901,19","354,96M","1,64%"
"08.09.2017","21.776,66","21.689,03","21.827,63","21.581,89","311,79M","0,25%"
"07.09.2017","21.722,51","21.852,96","21.875,80","21.695,14","338,23M","-0,42%"
"06.09.2017","21.814,56","21.607,44","21.908,31","21.596,91","314,88M","0,35%"
"05.09.2017","21.737,69","21.806,00","21.916,00","21.708,85","290,29M","-0,24%"
"04.09.2017","21.790,62","21.692,62","21.859,36","21.689,37","217,72M","-0,31%"
"01.09.2017","21.858,56","21.743,06","21.885,84","21.732,58","309,21M","0,87%"
"31.08.2017","21.670,02","21.587,54","21.767,50","21.542,96","320,72M","0,77%"
"30.08.2017","21.503,46","21.538,43","21.560,70","21.405,91","264,82M","0,44%"
"29.08.2017","21.408,62","21.612,12","21.616,18","21.335,23","408,64M","-1,46%"
"28.08.2017","21.726,21","21.688,23","21.805,47","21.622,74","195,16M","-0,09%"
"25.08.2017","21.746,50","21.743,86","21.852,28","21.691,41","226,71M","0,08%"
"24.08.2017","21.729,87","21.703,90","21.896,47","21.679,99","312,14M","0,51%"
"23.08.2017","21.620,28","21.740,00","21.844,35","21.541,21","332,76M","-0,50%"
"22.08.2017","21.729,48","21.857,69","21.905,50","21.616,89","312,12M","-0,11%"
"21.08.2017","21.752,80","21.755,75","21.842,92","21.636,91","271,22M","-0,28%"
"18.08.2017","21.814,96","21.582,59","21.814,96","21.565,97","279,49M","0,12%"
"17.08.2017","21.788,86","21.928,02","22.028,02","21.788,86","308,94M","-0,89%"
"16.08.2017","21.984,85","21.814,40","22.012,63","21.810,72","323,81M","1,21%"
"14.08.2017","21.722,11","21.476,37","21.778,61","21.467,53","267,55M","1,72%"
"11.08.2017","21.354,02","21.558,29","21.569,98","21.329,21","316,29M","-1,51%"
"10.08.2017","21.681,61","21.836,58","21.867,29","21.647,07","266,78M","-0,76%"
"09.08.2017","21.848,37","21.925,64","21.958,39","21.745,72","333,62M","-0,91%"
"08.08.2017","22.048,30","22.002,15","22.065,42","21.947,02","255,14M","0,08%"
"07.08.2017","22.031,17","21.978,01","22.035,54","21.942,47","251,75M","0,43%"
"04.08.2017","21.935,79","21.774,41","21.961,74","21.722,40","358,34M","0,65%"
"03.08.2017","21.793,72","21.626,59","21.793,72","21.525,12","358,43M","1,02%"
"02.08.2017","21.573,61","21.636,70","21.659,42","21.507,06","272,28M","-0,18%"
"01.08.2017","21.612,81","21.543,10","21.612,81","21.471,09","380,86M","0,59%"
"31.07.2017","21.486,91","21.441,65","21.588,34","21.441,53","370,09M","0,26%"
"28.07.2017","21.430,36","21.561,96","21.572,50","21.383,98","380,92M","-0,94%"
"27.07.2017","21.634,72","21.536,40","21.690,61","21.512,86","314,24M","0,26%"
"26.07.2017","21.577,56","21.497,18","21.577,56","21.452,64","312,13M","0,56%"
"25.07.2017","21.457,45","21.348,75","21.569,35","21.348,75","420,34M","0,61%"
"24.07.2017","21.326,58","21.190,86","21.364,94","21.149,29","411,99M","0,59%"
"21.07.2017","21.202,16","21.426,78","21.469,14","21.149,58","383,34M","-1,10%"
"20.07.2017","21.438,63","21.526,92","21.592,82","21.403,32","382,47M","-0,19%"
"19.07.2017","21.478,95","21.403,97","21.478,95","21.333,68","296,75M","0,57%"
"18.07.2017","21.358,20","21.419,29","21.538,99","21.293,03","376,92M","-0,59%"
"17.07.2017","21.484,84","21.504,72","21.571,43","21.449,18","316,90M","-0,03%"
"14.07.2017","21.492,29","21.523,59","21.561,48","21.392,76","381,01M","-0,14%"
"13.07.2017","21.521,91","21.448,84","21.530,05","21.394,55","405,48M","0,42%"
"12.07.2017","21.432,55","21.193,49","21.459,96","21.187,80","388,33M","1,52%"
"11.07.2017","21.111,70","21.217,22","21.302,58","21.078,17","416,84M","-0,37%"
"10.07.2017","21.190,67","21.140,15","21.210,93","21.086,67","358,78M","0,84%"
"07.07.2017","21.015,10","21.061,83","21.081,68","20.922,27","310,46M","-0,33%"
"06.07.2017","21.084,19","20.951,26","21.084,19","20.854,41","404,36M","0,69%"
"05.07.2017","20.939,39","20.988,34","21.084,03","20.881,45","380,26M","-0,44%"
"04.07.2017","21.031,05","20.961,93","21.085,38","20.925,95","336,85M","0,09%"
"03.07.2017","21.013,14","20.710,89","21.021,56","20.703,95","432,11M","2,08%"
"30.06.2017","20.584,23","20.752,48","20.838,06","20.537,35","449,49M","-0,58%"
"29.06.2017","20.704,65","21.148,34","21.155,29","20.674,17","599,91M","-1,63%"
"28.06.2017","21.047,80","20.705,73","21.048,23","20.613,73","537,88M","1,24%"
"27.06.2017","20.790,86","20.966,50","21.047,43","20.781,68","457,06M","-1,01%"
"26.06.2017","21.001,95","20.989,61","21.174,18","20.951,94","485,57M","0,81%"
"23.06.2017","20.833,88","20.934,60","21.009,44","20.744,23","274,78M","-0,46%"
"22.06.2017","20.930,26","20.978,64","20.978,64","20.842,78","351,96M","-0,67%"
"21.06.2017","21.071,91","20.769,17","21.093,27","20.587,12","461,38M","1,26%"
"20.06.2017","20.810,02","21.069,71","21.088,41","20.810,02","311,79M","-0,97%"
"19.06.2017","21.014,25","20.989,24","21.114,91","20.901,94","338,69M","0,35%"
"16.06.2017","20.940,73","20.999,93","21.041,89","20.801,81","569,22M","0,45%"
"15.06.2017","20.847,51","20.928,53","20.937,01","20.731,58","509,89M","-0,54%"
"14.06.2017","20.960,55","21.095,34","21.198,48","20.960,55","452,11M","-0,61%"
"13.06.2017","21.088,78","20.988,55","21.168,72","20.949,07","364,98M","0,85%"
"12.06.2017","20.910,23","21.077,46","21.161,34","20.910,23","411,32M","-1,00%"
"09.06.2017","21.122,42","21.045,19","21.271,49","20.948,38","458,84M","0,38%"
"08.06.2017","21.042,41","20.746,85","21.093,53","20.662,28","516,62M","1,46%"
"07.06.2017","20.739,91","20.743,54","20.966,87","20.650,51","433,38M","-0,10%"
"06.06.2017","20.760,01","20.618,37","20.777,87","20.577,60","369,99M","0,19%"
"05.06.2017","20.721,04","20.901,18","20.950,43","20.712,38","263,85M","-0,99%"
"02.06.2017","20.928,24","21.035,63","21.156,26","20.862,98","368,47M","-0,04%"
"01.06.2017","20.936,07","20.781,43","21.007,78","20.732,27","399,54M","0,99%"
"31.05.2017","20.731,68","20.852,62","20.937,49","20.694,45","663,16M","-0,40%"
"30.05.2017","20.814,48","20.660,82","20.832,18","20.572,22","508,02M","0,15%"
"29.05.2017","20.783,82","21.169,28","21.169,28","20.742,74","363,46M","-2,01%"
"26.05.2017","21.210,57","21.206,44","21.245,73","21.001,29","418,09M","-0,38%"
"25.05.2017","21.291,72","21.433,58","21.448,42","21.180,06","379,14M","-0,37%"
"24.05.2017","21.369,73","21.373,24","21.424,83","21.289,91","437,20M","-0,21%"
"23.05.2017","21.415,74","21.294,65","21.477,78","21.290,65","472,93M","0,46%"
"22.05.2017","21.318,58","21.338,30","21.404,12","21.242,75","427,84M","-1,15%"
"19.05.2017","21.567,52","21.399,71","21.572,72","21.339,67","569,06M","1,26%"
"18.05.2017","21.299,26","21.236,42","21.315,89","20.808,34","813,09M","0,07%"
"17.05.2017","21.283,72","21.617,93","21.703,29","21.214,22","623,85M","-2,31%"
"16.05.2017","21.787,90","21.685,29","21.828,77","21.645,87","514,50M","0,38%"
"15.05.2017","21.704,46","21.623,06","21.724,48","21.559,86","441,10M","0,60%"
"12.05.2017","21.575,45","21.536,97","21.639,50","21.485,89","580,36M","0,43%"
"11.05.2017","21.482,52","21.658,10","21.696,78","21.331,72","589,37M","-0,33%"
"10.05.2017","21.552,81","21.493,46","21.566,68","21.356,60","551,29M","0,31%"
"09.05.2017","21.486,95","21.485,00","21.664,14","21.466,49","546,87M","0,27%"
"08.05.2017","21.428,10","21.623,69","21.623,69","21.315,54","576,81M","-0,26%"
"05.05.2017","21.483,86","21.166,11","21.498,07","21.067,95","798,25M","1,48%"
"04.05.2017","21.169,92","20.818,69","21.198,12","20.794,13","777,65M","1,98%"
"03.05.2017","20.759,31","20.712,54","20.764,14","20.619,68","398,25M","0,13%"
"02.05.2017","20.733,25","20.697,77","20.779,56","20.629,90","432,75M","0,60%"
"28.04.2017","20.609,16","20.590,93","20.708,43","20.581,11","489,79M","0,06%"
"27.04.2017","20.597,34","20.753,40","20.786,30","20.597,34","479,88M","-1,15%"
"26.04.2017","20.836,51","20.751,12","20.836,51","20.643,32","537,85M","0,15%"
"25.04.2017","20.805,52","20.717,54","20.883,66","20.598,93","583,80M","0,59%"
"24.04.2017","20.684,41","20.197,87","20.684,41","20.177,60","1,09B","4,77%"
"21.04.2017","19.741,75","19.861,81","19.931,59","19.676,61","654,55M","-0,54%"
"20.04.2017","19.849,44","19.720,59","19.925,77","19.709,47","502,92M","0,13%"
"19.04.2017","19.824,61","19.492,45","19.824,61","19.492,45","549,52M","1,96%"
"18.04.2017","19.442,71","19.811,03","19.844,53","19.442,71","528,90M","-1,67%"
"13.04.2017","19.773,68","19.918,39","19.944,07","19.764,41","427,43M","-1,16%"
"12.04.2017","20.004,93","20.153,35","20.285,87","19.980,64","448,72M","-0,52%"
"11.04.2017","20.109,06","20.104,80","20.199,26","19.976,47","480,21M","-0,46%"
"10.04.2017","20.202,05","20.318,16","20.322,04","20.141,85","350,01M","-0,48%"
"07.04.2017","20.300,06","20.271,06","20.335,29","20.213,77","393,14M","0,02%"
"06.04.2017","20.296,97","20.121,50","20.339,81","20.025,62","438,35M","0,22%"
"05.04.2017","20.253,37","20.244,10","20.401,93","20.215,47","465,20M","-0,02%"
"04.04.2017","20.257,10","20.212,98","20.287,10","20.094,79","525,03M","0,07%"
"03.04.2017","20.242,88","20.510,37","20.540,39","20.242,88","573,94M","-1,22%"
"31.03.2017","20.492,94","20.329,99","20.495,62","20.306,09","452,16M","0,61%"
"30.03.2017","20.367,75","20.277,36","20.367,75","20.217,75","418,85M","0,45%"
"29.03.2017","20.276,80","20.371,98","20.388,87","20.181,71","515,16M","-0,26%"
"28.03.2017","20.330,42","20.201,02","20.330,42","20.144,20","535,76M","1,02%"
"27.03.2017","20.124,19","20.026,59","20.124,19","19.930,62","472,82M","-0,32%"
"24.03.2017","20.188,02","20.184,21","20.209,18","20.079,75","451,38M","0,10%"
"23.03.2017","20.167,49","20.011,44","20.167,49","19.937,14","615,39M","1,07%"
"22.03.2017","19.953,44","19.747,16","19.991,61","19.687,36","594,33M","0,17%"
